"","id","panelist","week","day","store id","brandbought","sumunits","sumvol","sumdollars","trips","brand","price","weekslast","brandlag","dis","feat","FMYSize","Income","NoIncome"
"5887",13829,14119438,685,3,1420,3,1,15,16.99,1,1,0.2,3,0,0,0,2,5,0
"5888",13829,14119438,685,3,1420,3,1,15,16.99,1,2,0.14,3,0,0,0,2,5,0
"5889",13829,14119438,685,3,1420,3,1,15,16.99,1,3,0.15,3,0,0,0,2,5,0
"5890",13829,14119438,685,3,1420,3,1,15,16.99,1,4,0.15,3,0,0,0,2,5,0
"5891",13829,14119438,685,3,1420,3,1,15,16.99,1,5,0.2,3,0,0,0,2,5,0
"5892",13829,14119438,685,3,1420,3,1,15,16.99,1,6,0.17,3,0,0,0,2,5,0
"5893",13834,14119438,688,2,1420,3,2,34,84.52,1,1,0.2,3,0,0,0,2,5,0
"5894",13834,14119438,688,2,1420,3,2,34,84.52,1,2,0.14,3,0,0,0,2,5,0
"5895",13834,14119438,688,2,1420,3,2,34,84.52,1,3,0.15,3,0,0,0,2,5,0
"5896",13834,14119438,688,2,1420,3,2,34,84.52,1,4,0.15,3,0,0,0,2,5,0
"5897",13834,14119438,688,2,1420,3,2,34,84.52,1,5,0.2,3,0,0,0,2,5,0
"5898",13834,14119438,688,2,1420,3,2,34,84.52,1,6,0.17,3,0,0,0,2,5,0
"5899",13838,14119438,689,4,1420,2,1,20,30.69,1,1,0.19,1,0,1,1,2,5,0
"5900",13838,14119438,689,4,1420,2,1,20,30.69,1,2,0.14,1,0,0,0,2,5,0
"5901",13838,14119438,689,4,1420,2,1,20,30.69,1,3,0.15,1,0,0,1,2,5,0
"5902",13838,14119438,689,4,1420,2,1,20,30.69,1,4,0.15,1,0,0,0,2,5,0
"5903",13838,14119438,689,4,1420,2,1,20,30.69,1,5,0.2,1,0,0,0,2,5,0
"5904",13838,14119438,689,4,1420,2,1,20,30.69,1,6,0.17,1,0,0,0,2,5,0
"5905",13856,14119438,696,6,1420,3,1,20,45.84,1,1,0.2,7,0,0,0,2,5,0
"5906",13856,14119438,696,6,1420,3,1,20,45.84,1,2,0.14,7,0,0,0,2,5,0
"5907",13856,14119438,696,6,1420,3,1,20,45.84,1,3,0.15,7,0,0,0,2,5,0
"5908",13856,14119438,696,6,1420,3,1,20,45.84,1,4,0.15,7,0,0,0,2,5,0
"5909",13856,14119438,696,6,1420,3,1,20,45.84,1,5,0.18,7,0,0,0,2,5,0
"5910",13856,14119438,696,6,1420,3,1,20,45.84,1,6,0.17,7,0,0,0,2,5,0
"5911",13886,14119438,710,2,1420,1,1,20,20.7,1,1,0.2,14,0,0,0,2,5,0
"5912",13886,14119438,710,2,1420,1,1,20,20.7,1,2,0.14,14,0,0,0,2,5,0
"5913",13886,14119438,710,2,1420,1,1,20,20.7,1,3,0.16,14,0,0,0,2,5,0
"5914",13886,14119438,710,2,1420,1,1,20,20.7,1,4,0.15,14,0,0,0,2,5,0
"5915",13886,14119438,710,2,1420,1,1,20,20.7,1,5,0.21,14,0,0,0,2,5,0
"5916",13886,14119438,710,2,1420,1,1,20,20.7,1,6,0.17,14,0,0,0,2,5,0
"5917",13891,14119438,712,5,1419,2,1,17.9,20.12,2,1,0.22,2,0,0,0,2,5,0
"5918",13891,14119438,712,5,1419,2,1,17.9,20.12,2,2,0.14,2,0,0,0,2,5,0
"5919",13891,14119438,712,5,1419,2,1,17.9,20.12,2,3,0.2,2,0,0,0,2,5,0
"5920",13891,14119438,712,5,1419,2,1,17.9,20.12,2,4,0.14,2,0,1,0,2,5,0
"5921",13891,14119438,712,5,1419,2,1,17.9,20.12,2,5,0.24,2,0,0,0,2,5,0
"5922",13891,14119438,712,5,1419,2,1,17.9,20.12,2,6,0.18,2,0,0,0,2,5,0
"5923",13901,14119438,716,1,1420,1,2,30,17.14,1,1,0.17,4,0,0,1,2,5,0
"5924",13901,14119438,716,1,1420,1,2,30,17.14,1,2,0.14,4,0,0,0,2,5,0
"5925",13901,14119438,716,1,1420,1,2,30,17.14,1,3,0.16,4,0,0,0,2,5,0
"5926",13901,14119438,716,1,1420,1,2,30,17.14,1,4,0.15,4,0,0,0,2,5,0
"5927",13901,14119438,716,1,1420,1,2,30,17.14,1,5,0.22,4,0,0,0,2,5,0
"5928",13901,14119438,716,1,1420,1,2,30,17.14,1,6,0.17,4,0,0,0,2,5,0
"5929",13902,14119438,716,2,1420,1,1,15.25,64.84,1,1,0.17,0,1,0,1,2,5,0
"5930",13902,14119438,716,2,1420,1,1,15.25,64.84,1,2,0.14,0,1,0,0,2,5,0
"5931",13902,14119438,716,2,1420,1,1,15.25,64.84,1,3,0.16,0,1,0,0,2,5,0
"5932",13902,14119438,716,2,1420,1,1,15.25,64.84,1,4,0.15,0,1,0,0,2,5,0
"5933",13902,14119438,716,2,1420,1,1,15.25,64.84,1,5,0.22,0,1,0,0,2,5,0
"5934",13902,14119438,716,2,1420,1,1,15.25,64.84,1,6,0.17,0,1,0,0,2,5,0
"5935",13911,14119487,624,4,1420,1,1,14.5,80.8,1,1,0.18,NA,0,0,0,2,8,0
"5936",13911,14119487,624,4,1420,1,1,14.5,80.8,1,2,0.13,NA,0,0,0,2,8,0
"5937",13911,14119487,624,4,1420,1,1,14.5,80.8,1,3,0.14,NA,0,0,0,2,8,0
"5938",13911,14119487,624,4,1420,1,1,14.5,80.8,1,4,0.14,NA,0,0,0,2,8,0
"5939",13911,14119487,624,4,1420,1,1,14.5,80.8,1,5,0.19,NA,0,0,0,2,8,0
"5940",13911,14119487,624,4,1420,1,1,14.5,80.8,1,6,0.16,NA,0,0,0,2,8,0
"5941",13912,14119487,625,5,1420,2,1,24.3,35.97,1,1,0.18,1,1,0,0,2,8,0
"5942",13912,14119487,625,5,1420,2,1,24.3,35.97,1,2,0.13,1,1,0,0,2,8,0
"5943",13912,14119487,625,5,1420,2,1,24.3,35.97,1,3,0.13,1,1,1,1,2,8,0
"5944",13912,14119487,625,5,1420,2,1,24.3,35.97,1,4,0.14,1,1,0,0,2,8,0
"5945",13912,14119487,625,5,1420,2,1,24.3,35.97,1,5,0.19,1,1,0,0,2,8,0
"5946",13912,14119487,625,5,1420,2,1,24.3,35.97,1,6,0.16,1,1,0,0,2,8,0
"5947",13913,14119487,626,5,1420,5,1,16,35.65,1,1,0.18,1,2,0,0,2,8,0
"5948",13913,14119487,626,5,1420,5,1,16,35.65,1,2,0.13,1,2,0,0,2,8,0
"5949",13913,14119487,626,5,1420,5,1,16,35.65,1,3,0.14,1,2,1,0,2,8,0
"5950",13913,14119487,626,5,1420,5,1,16,35.65,1,4,0.14,1,2,0,0,2,8,0
"5951",13913,14119487,626,5,1420,5,1,16,35.65,1,5,0.19,1,2,0,0,2,8,0
"5952",13913,14119487,626,5,1420,5,1,16,35.65,1,6,0.16,1,2,0,0,2,8,0
"5953",13943,14119487,668,3,1420,3,1,15,59.29,1,1,0.19,42,0,0,0,2,8,0
"5954",13943,14119487,668,3,1420,3,1,15,59.29,1,2,0.13,42,0,0,0,2,8,0
"5955",13943,14119487,668,3,1420,3,1,15,59.29,1,3,0.15,42,0,0,0,2,8,0
"5956",13943,14119487,668,3,1420,3,1,15,59.29,1,4,0.14,42,0,0,0,2,8,0
"5957",13943,14119487,668,3,1420,3,1,15,59.29,1,5,0.2,42,0,0,0,2,8,0
"5958",13943,14119487,668,3,1420,3,1,15,59.29,1,6,0.16,42,0,0,0,2,8,0
"5959",13948,14119487,676,3,1420,3,1,15,41.51,1,1,0.2,8,0,0,0,2,8,0
"5960",13948,14119487,676,3,1420,3,1,15,41.51,1,2,0.14,8,0,0,0,2,8,0
"5961",13948,14119487,676,3,1420,3,1,15,41.51,1,3,0.15,8,0,0,0,2,8,0
"5962",13948,14119487,676,3,1420,3,1,15,41.51,1,4,0.15,8,0,0,0,2,8,0
"5963",13948,14119487,676,3,1420,3,1,15,41.51,1,5,0.19,8,0,0,0,2,8,0
"5964",13948,14119487,676,3,1420,3,1,15,41.51,1,6,0.17,8,0,0,0,2,8,0
"5965",13955,14119487,693,3,1420,1,1,11.25,54.42,1,1,0.19,17,0,1,0,2,8,0
"5966",13955,14119487,693,3,1420,1,1,11.25,54.42,1,2,0.14,17,0,0,0,2,8,0
"5967",13955,14119487,693,3,1420,1,1,11.25,54.42,1,3,0.15,17,0,0,0,2,8,0
"5968",13955,14119487,693,3,1420,1,1,11.25,54.42,1,4,0.15,17,0,0,0,2,8,0
"5969",13955,14119487,693,3,1420,1,1,11.25,54.42,1,5,0.18,17,0,0,0,2,8,0
"5970",13955,14119487,693,3,1420,1,1,11.25,54.42,1,6,0.17,17,0,0,0,2,8,0
"5971",14663,14120113,615,7,1419,1,1,20,74.1,1,1,0.19,NA,0,0,0,3,8,0
"5972",14663,14120113,615,7,1419,1,1,20,74.1,1,2,0.12,NA,0,0,0,3,8,0
"5973",14663,14120113,615,7,1419,1,1,20,74.1,1,3,0.17,NA,0,0,0,3,8,0
"5974",14663,14120113,615,7,1419,1,1,20,74.1,1,4,0.13,NA,0,0,0,3,8,0
"5975",14663,14120113,615,7,1419,1,1,20,74.1,1,5,0.23,NA,0,0,0,3,8,0
"5976",14663,14120113,615,7,1419,1,1,20,74.1,1,6,0.17,NA,0,0,0,3,8,0
"5977",14664,14120113,617,1,1419,4,2,31,51.36,1,1,0.19,2,1,1,0,3,8,0
"5978",14664,14120113,617,1,1419,4,2,31,51.36,1,2,0.12,2,1,0,0,3,8,0
"5979",14664,14120113,617,1,1419,4,2,31,51.36,1,3,0.18,2,1,0,0,3,8,0
"5980",14664,14120113,617,1,1419,4,2,31,51.36,1,4,0.13,2,1,0,0,3,8,0
"5981",14664,14120113,617,1,1419,4,2,31,51.36,1,5,0.23,2,1,0,0,3,8,0
"5982",14664,14120113,617,1,1419,4,2,31,51.36,1,6,0.17,2,1,0,0,3,8,0
"5983",14665,14120113,617,6,1419,2,2,33,77.4,1,1,0.19,0,4,1,0,3,8,0
"5984",14665,14120113,617,6,1419,2,2,33,77.4,1,2,0.12,0,4,0,0,3,8,0
"5985",14665,14120113,617,6,1419,2,2,33,77.4,1,3,0.18,0,4,0,0,3,8,0
"5986",14665,14120113,617,6,1419,2,2,33,77.4,1,4,0.13,0,4,0,0,3,8,0
"5987",14665,14120113,617,6,1419,2,2,33,77.4,1,5,0.23,0,4,0,0,3,8,0
"5988",14665,14120113,617,6,1419,2,2,33,77.4,1,6,0.17,0,4,0,0,3,8,0
"5989",14666,14120113,618,6,1419,2,2,30.3,79.23,1,1,0.2,1,2,1,0,3,8,0
"5990",14666,14120113,618,6,1419,2,2,30.3,79.23,1,2,0.12,1,2,0,1,3,8,0
"5991",14666,14120113,618,6,1419,2,2,30.3,79.23,1,3,0.18,1,2,0,0,3,8,0
"5992",14666,14120113,618,6,1419,2,2,30.3,79.23,1,4,0.13,1,2,0,0,3,8,0
"5993",14666,14120113,618,6,1419,2,2,30.3,79.23,1,5,0.23,1,2,0,0,3,8,0
"5994",14666,14120113,618,6,1419,2,2,30.3,79.23,1,6,0.17,1,2,0,0,3,8,0
"5995",14667,14120113,619,6,1419,1,2,34.5,88.34,1,1,0.2,1,2,0,0,3,8,0
"5996",14667,14120113,619,6,1419,1,2,34.5,88.34,1,2,0.12,1,2,0,0,3,8,0
"5997",14667,14120113,619,6,1419,1,2,34.5,88.34,1,3,0.18,1,2,0,0,3,8,0
"5998",14667,14120113,619,6,1419,1,2,34.5,88.34,1,4,0.13,1,2,0,0,3,8,0
"5999",14667,14120113,619,6,1419,1,2,34.5,88.34,1,5,0.23,1,2,0,0,3,8,0
"6000",14667,14120113,619,6,1419,1,2,34.5,88.34,1,6,0.17,1,2,0,0,3,8,0
"6001",14668,14120113,620,6,1419,1,1,14.5,74.3,1,1,0.2,1,1,0,0,3,8,0
"6002",14668,14120113,620,6,1419,1,1,14.5,74.3,1,2,0.12,1,1,0,0,3,8,0
"6003",14668,14120113,620,6,1419,1,1,14.5,74.3,1,3,0.18,1,1,0,0,3,8,0
"6004",14668,14120113,620,6,1419,1,1,14.5,74.3,1,4,0.13,1,1,0,0,3,8,0
"6005",14668,14120113,620,6,1419,1,1,14.5,74.3,1,5,0.23,1,1,0,0,3,8,0
"6006",14668,14120113,620,6,1419,1,1,14.5,74.3,1,6,0.17,1,1,0,0,3,8,0
"6007",14669,14120113,621,5,1419,2,1,14,72.52,1,1,0.2,1,1,0,0,3,8,0
"6008",14669,14120113,621,5,1419,2,1,14,72.52,1,2,0.12,1,1,0,0,3,8,0
"6009",14669,14120113,621,5,1419,2,1,14,72.52,1,3,0.18,1,1,0,0,3,8,0
"6010",14669,14120113,621,5,1419,2,1,14,72.52,1,4,0.13,1,1,0,0,3,8,0
"6011",14669,14120113,621,5,1419,2,1,14,72.52,1,5,0.23,1,1,0,0,3,8,0
"6012",14669,14120113,621,5,1419,2,1,14,72.52,1,6,0.17,1,1,0,0,3,8,0
"6013",14670,14120113,622,7,1419,2,2,34,81.28,1,1,0.2,1,2,0,0,3,8,0
"6014",14670,14120113,622,7,1419,2,2,34,81.28,1,2,0.12,1,2,1,1,3,8,0
"6015",14670,14120113,622,7,1419,2,2,34,81.28,1,3,0.18,1,2,0,0,3,8,0
"6016",14670,14120113,622,7,1419,2,2,34,81.28,1,4,0.13,1,2,0,0,3,8,0
"6017",14670,14120113,622,7,1419,2,2,34,81.28,1,5,0.22,1,2,0,0,3,8,0
"6018",14670,14120113,622,7,1419,2,2,34,81.28,1,6,0.16,1,2,0,0,3,8,0
"6019",14671,14120113,623,6,1419,1,2,28.5,71.61,1,1,0.2,1,2,0,0,3,8,0
"6020",14671,14120113,623,6,1419,1,2,28.5,71.61,1,2,0.12,1,2,1,0,3,8,0
"6021",14671,14120113,623,6,1419,1,2,28.5,71.61,1,3,0.18,1,2,0,0,3,8,0
"6022",14671,14120113,623,6,1419,1,2,28.5,71.61,1,4,0.13,1,2,0,0,3,8,0
"6023",14671,14120113,623,6,1419,1,2,28.5,71.61,1,5,0.22,1,2,0,0,3,8,0
"6024",14671,14120113,623,6,1419,1,2,28.5,71.61,1,6,0.16,1,2,0,0,3,8,0
"6025",14672,14120113,624,6,1419,1,1,14,97.79,1,1,0.2,1,1,0,0,3,8,0
"6026",14672,14120113,624,6,1419,1,1,14,97.79,1,2,0.12,1,1,0,0,3,8,0
"6027",14672,14120113,624,6,1419,1,1,14,97.79,1,3,0.18,1,1,0,0,3,8,0
"6028",14672,14120113,624,6,1419,1,1,14,97.79,1,4,0.13,1,1,0,0,3,8,0
"6029",14672,14120113,624,6,1419,1,1,14,97.79,1,5,0.22,1,1,0,0,3,8,0
"6030",14672,14120113,624,6,1419,1,1,14,97.79,1,6,0.16,1,1,0,0,3,8,0
"6031",14674,14120113,626,6,1419,1,1,14.5,103.68,1,1,0.2,2,0,0,0,3,8,0
"6032",14674,14120113,626,6,1419,1,1,14.5,103.68,1,2,0.12,2,0,0,0,3,8,0
"6033",14674,14120113,626,6,1419,1,1,14.5,103.68,1,3,0.18,2,0,0,0,3,8,0
"6034",14674,14120113,626,6,1419,1,1,14.5,103.68,1,4,0.13,2,0,0,0,3,8,0
"6035",14674,14120113,626,6,1419,1,1,14.5,103.68,1,5,0.21,2,0,0,0,3,8,0
"6036",14674,14120113,626,6,1419,1,1,14.5,103.68,1,6,0.16,2,0,0,0,3,8,0
"6037",14675,14120113,628,6,1419,2,2,19.37,80.86,1,1,0.19,2,1,0,0,3,8,0
"6038",14675,14120113,628,6,1419,2,2,19.37,80.86,1,2,0.12,2,1,0,0,3,8,0
"6039",14675,14120113,628,6,1419,2,2,19.37,80.86,1,3,0.18,2,1,0,0,3,8,0
"6040",14675,14120113,628,6,1419,2,2,19.37,80.86,1,4,0.13,2,1,0,0,3,8,0
"6041",14675,14120113,628,6,1419,2,2,19.37,80.86,1,5,0.21,2,1,0,0,3,8,0
"6042",14675,14120113,628,6,1419,2,2,19.37,80.86,1,6,0.16,2,1,0,0,3,8,0
"6043",14676,14120113,629,7,1419,1,2,26.5,92.13,1,1,0.19,1,2,0,0,3,8,0
"6044",14676,14120113,629,7,1419,1,2,26.5,92.13,1,2,0.12,1,2,0,0,3,8,0
"6045",14676,14120113,629,7,1419,1,2,26.5,92.13,1,3,0.18,1,2,0,0,3,8,0
"6046",14676,14120113,629,7,1419,1,2,26.5,92.13,1,4,0.13,1,2,0,0,3,8,0
"6047",14676,14120113,629,7,1419,1,2,26.5,92.13,1,5,0.22,1,2,0,0,3,8,0
"6048",14676,14120113,629,7,1419,1,2,26.5,92.13,1,6,0.16,1,2,0,0,3,8,0
"6049",14677,14120113,630,7,1419,1,1,20,80.98,1,1,0.19,1,1,0,0,3,8,0
"6050",14677,14120113,630,7,1419,1,1,20,80.98,1,2,0.12,1,1,0,0,3,8,0
"6051",14677,14120113,630,7,1419,1,1,20,80.98,1,3,0.18,1,1,0,0,3,8,0
"6052",14677,14120113,630,7,1419,1,1,20,80.98,1,4,0.13,1,1,0,0,3,8,0
"6053",14677,14120113,630,7,1419,1,1,20,80.98,1,5,0.22,1,1,0,0,3,8,0
"6054",14677,14120113,630,7,1419,1,1,20,80.98,1,6,0.16,1,1,0,0,3,8,0
"6055",14678,14120113,631,6,1419,1,1,20,87.45,1,1,0.19,1,1,0,0,3,8,0
"6056",14678,14120113,631,6,1419,1,1,20,87.45,1,2,0.11,1,1,0,1,3,8,0
"6057",14678,14120113,631,6,1419,1,1,20,87.45,1,3,0.18,1,1,0,0,3,8,0
"6058",14678,14120113,631,6,1419,1,1,20,87.45,1,4,0.13,1,1,0,0,3,8,0
"6059",14678,14120113,631,6,1419,1,1,20,87.45,1,5,0.22,1,1,0,0,3,8,0
"6060",14678,14120113,631,6,1419,1,1,20,87.45,1,6,0.16,1,1,0,0,3,8,0
"6061",14679,14120113,632,6,1419,1,2,35,90.42,1,1,0.2,1,1,0,0,3,8,0
"6062",14679,14120113,632,6,1419,1,2,35,90.42,1,2,0.12,1,1,0,0,3,8,0
"6063",14679,14120113,632,6,1419,1,2,35,90.42,1,3,0.18,1,1,0,0,3,8,0
"6064",14679,14120113,632,6,1419,1,2,35,90.42,1,4,0.13,1,1,0,0,3,8,0
"6065",14679,14120113,632,6,1419,1,2,35,90.42,1,5,0.22,1,1,0,0,3,8,0
"6066",14679,14120113,632,6,1419,1,2,35,90.42,1,6,0.16,1,1,0,0,3,8,0
"6067",14680,14120113,633,7,1419,1,1,14.5,83.62,1,1,0.16,1,1,1,1,3,8,0
"6068",14680,14120113,633,7,1419,1,1,14.5,83.62,1,2,0.12,1,1,0,0,3,8,0
"6069",14680,14120113,633,7,1419,1,1,14.5,83.62,1,3,0.18,1,1,0,0,3,8,0
"6070",14680,14120113,633,7,1419,1,1,14.5,83.62,1,4,0.13,1,1,0,0,3,8,0
"6071",14680,14120113,633,7,1419,1,1,14.5,83.62,1,5,0.22,1,1,0,0,3,8,0
"6072",14680,14120113,633,7,1419,1,1,14.5,83.62,1,6,0.16,1,1,0,0,3,8,0
"6073",14681,14120113,634,6,1419,1,2,29.5,95.83,1,1,0.19,1,1,1,0,3,8,0
"6074",14681,14120113,634,6,1419,1,2,29.5,95.83,1,2,0.13,1,1,0,0,3,8,0
"6075",14681,14120113,634,6,1419,1,2,29.5,95.83,1,3,0.18,1,1,0,0,3,8,0
"6076",14681,14120113,634,6,1419,1,2,29.5,95.83,1,4,0.13,1,1,0,0,3,8,0
"6077",14681,14120113,634,6,1419,1,2,29.5,95.83,1,5,0.22,1,1,0,0,3,8,0
"6078",14681,14120113,634,6,1419,1,2,29.5,95.83,1,6,0.17,1,1,0,0,3,8,0
"6079",14682,14120113,635,6,1419,1,2,24,76.82,1,1,0.19,1,1,1,0,3,8,0
"6080",14682,14120113,635,6,1419,1,2,24,76.82,1,2,0.12,1,1,0,0,3,8,0
"6081",14682,14120113,635,6,1419,1,2,24,76.82,1,3,0.18,1,1,0,0,3,8,0
"6082",14682,14120113,635,6,1419,1,2,24,76.82,1,4,0.13,1,1,0,0,3,8,0
"6083",14682,14120113,635,6,1419,1,2,24,76.82,1,5,0.22,1,1,0,0,3,8,0
"6084",14682,14120113,635,6,1419,1,2,24,76.82,1,6,0.17,1,1,0,0,3,8,0
"6085",14683,14120113,636,7,1419,1,1,20,67.06,1,1,0.19,1,1,1,0,3,8,0
"6086",14683,14120113,636,7,1419,1,1,20,67.06,1,2,0.13,1,1,0,0,3,8,0
"6087",14683,14120113,636,7,1419,1,1,20,67.06,1,3,0.19,1,1,0,0,3,8,0
"6088",14683,14120113,636,7,1419,1,1,20,67.06,1,4,0.13,1,1,0,0,3,8,0
"6089",14683,14120113,636,7,1419,1,1,20,67.06,1,5,0.22,1,1,0,0,3,8,0
"6090",14683,14120113,636,7,1419,1,1,20,67.06,1,6,0.17,1,1,0,0,3,8,0
"6091",14685,14120113,638,6,1419,1,1,20,48.27,1,1,0.2,2,0,1,0,3,8,0
"6092",14685,14120113,638,6,1419,1,1,20,48.27,1,2,0.13,2,0,0,0,3,8,0
"6093",14685,14120113,638,6,1419,1,1,20,48.27,1,3,0.19,2,0,0,0,3,8,0
"6094",14685,14120113,638,6,1419,1,1,20,48.27,1,4,0.13,2,0,0,0,3,8,0
"6095",14685,14120113,638,6,1419,1,1,20,48.27,1,5,0.22,2,0,0,0,3,8,0
"6096",14685,14120113,638,6,1419,1,1,20,48.27,1,6,0.17,2,0,0,0,3,8,0
"6097",14687,14120113,640,6,1419,2,2,24,61.62,1,1,0.2,2,0,0,0,3,8,0
"6098",14687,14120113,640,6,1419,2,2,24,61.62,1,2,0.13,2,0,0,0,3,8,0
"6099",14687,14120113,640,6,1419,2,2,24,61.62,1,3,0.19,2,0,0,0,3,8,0
"6100",14687,14120113,640,6,1419,2,2,24,61.62,1,4,0.13,2,0,0,0,3,8,0
"6101",14687,14120113,640,6,1419,2,2,24,61.62,1,5,0.21,2,0,1,1,3,8,0
"6102",14687,14120113,640,6,1419,2,2,24,61.62,1,6,0.17,2,0,0,0,3,8,0
"6103",14688,14120113,641,6,1419,2,1,14.59,74.49,1,1,0.2,1,2,0,0,3,8,0
"6104",14688,14120113,641,6,1419,2,1,14.59,74.49,1,2,0.13,1,2,0,0,3,8,0
"6105",14688,14120113,641,6,1419,2,1,14.59,74.49,1,3,0.19,1,2,0,0,3,8,0
"6106",14688,14120113,641,6,1419,2,1,14.59,74.49,1,4,0.13,1,2,0,0,3,8,0
"6107",14688,14120113,641,6,1419,2,1,14.59,74.49,1,5,0.21,1,2,0,0,3,8,0
"6108",14688,14120113,641,6,1419,2,1,14.59,74.49,1,6,0.17,1,2,0,0,3,8,0
"6109",14689,14120113,642,6,1419,1,2,23,79.7,1,1,0.2,1,2,0,0,3,8,0
"6110",14689,14120113,642,6,1419,1,2,23,79.7,1,2,0.13,1,2,0,0,3,8,0
"6111",14689,14120113,642,6,1419,1,2,23,79.7,1,3,0.19,1,2,0,0,3,8,0
"6112",14689,14120113,642,6,1419,1,2,23,79.7,1,4,0.13,1,2,0,0,3,8,0
"6113",14689,14120113,642,6,1419,1,2,23,79.7,1,5,0.22,1,2,0,0,3,8,0
"6114",14689,14120113,642,6,1419,1,2,23,79.7,1,6,0.17,1,2,0,0,3,8,0
"6115",14690,14120113,644,6,1419,1,1,20,75.76,1,1,0.2,2,1,0,0,3,8,0
"6116",14690,14120113,644,6,1419,1,1,20,75.76,1,2,0.13,2,1,0,0,3,8,0
"6117",14690,14120113,644,6,1419,1,1,20,75.76,1,3,0.19,2,1,0,0,3,8,0
"6118",14690,14120113,644,6,1419,1,1,20,75.76,1,4,0.13,2,1,0,0,3,8,0
"6119",14690,14120113,644,6,1419,1,1,20,75.76,1,5,0.22,2,1,1,0,3,8,0
"6120",14690,14120113,644,6,1419,1,1,20,75.76,1,6,0.17,2,1,0,0,3,8,0
"6121",14691,14120113,645,6,1419,1,2,31.7,73.78,1,1,0.2,1,1,0,0,3,8,0
"6122",14691,14120113,645,6,1419,1,2,31.7,73.78,1,2,0.13,1,1,0,0,3,8,0
"6123",14691,14120113,645,6,1419,1,2,31.7,73.78,1,3,0.19,1,1,0,0,3,8,0
"6124",14691,14120113,645,6,1419,1,2,31.7,73.78,1,4,0.13,1,1,0,0,3,8,0
"6125",14691,14120113,645,6,1419,1,2,31.7,73.78,1,5,0.22,1,1,1,0,3,8,0
"6126",14691,14120113,645,6,1419,1,2,31.7,73.78,1,6,0.17,1,1,0,0,3,8,0
"6127",14692,14120113,646,6,1419,5,2,33.5,97.32,1,1,0.2,1,1,0,0,3,8,0
"6128",14692,14120113,646,6,1419,5,2,33.5,97.32,1,2,0.13,1,1,0,0,3,8,0
"6129",14692,14120113,646,6,1419,5,2,33.5,97.32,1,3,0.19,1,1,0,0,3,8,0
"6130",14692,14120113,646,6,1419,5,2,33.5,97.32,1,4,0.13,1,1,0,0,3,8,0
"6131",14692,14120113,646,6,1419,5,2,33.5,97.32,1,5,0.22,1,1,1,0,3,8,0
"6132",14692,14120113,646,6,1419,5,2,33.5,97.32,1,6,0.17,1,1,0,0,3,8,0
"6133",14694,14120113,649,6,1419,5,3,48.5,82.63,1,1,0.19,3,0,1,0,3,8,0
"6134",14694,14120113,649,6,1419,5,3,48.5,82.63,1,2,0.13,3,0,1,0,3,8,0
"6135",14694,14120113,649,6,1419,5,3,48.5,82.63,1,3,0.19,3,0,0,0,3,8,0
"6136",14694,14120113,649,6,1419,5,3,48.5,82.63,1,4,0.13,3,0,0,0,3,8,0
"6137",14694,14120113,649,6,1419,5,3,48.5,82.63,1,5,0.22,3,0,1,0,3,8,0
"6138",14694,14120113,649,6,1419,5,3,48.5,82.63,1,6,0.17,3,0,0,0,3,8,0
"6139",14695,14120113,650,5,1420,5,1,13.5,80.92,1,1,0.18,1,5,1,1,3,8,0
"6140",14695,14120113,650,5,1420,5,1,13.5,80.92,1,2,0.13,1,5,0,0,3,8,0
"6141",14695,14120113,650,5,1420,5,1,13.5,80.92,1,3,0.15,1,5,0,0,3,8,0
"6142",14695,14120113,650,5,1420,5,1,13.5,80.92,1,4,0.14,1,5,0,0,3,8,0
"6143",14695,14120113,650,5,1420,5,1,13.5,80.92,1,5,0.19,1,5,0,0,3,8,0
"6144",14695,14120113,650,5,1420,5,1,13.5,80.92,1,6,0.17,1,5,0,0,3,8,0
"6145",14696,14120113,651,6,1419,1,2,34,82.55,1,1,0.19,1,5,1,0,3,8,0
"6146",14696,14120113,651,6,1419,1,2,34,82.55,1,2,0.12,1,5,1,1,3,8,0
"6147",14696,14120113,651,6,1419,1,2,34,82.55,1,3,0.19,1,5,0,0,3,8,0
"6148",14696,14120113,651,6,1419,1,2,34,82.55,1,4,0.13,1,5,0,0,3,8,0
"6149",14696,14120113,651,6,1419,1,2,34,82.55,1,5,0.21,1,5,0,0,3,8,0
"6150",14696,14120113,651,6,1419,1,2,34,82.55,1,6,0.17,1,5,0,0,3,8,0
"6151",14697,14120113,652,6,1419,1,2,29.5,83.89,1,1,0.19,1,1,1,1,3,8,0
"6152",14697,14120113,652,6,1419,1,2,29.5,83.89,1,2,0.12,1,1,1,0,3,8,0
"6153",14697,14120113,652,6,1419,1,2,29.5,83.89,1,3,0.18,1,1,0,0,3,8,0
"6154",14697,14120113,652,6,1419,1,2,29.5,83.89,1,4,0.13,1,1,0,0,3,8,0
"6155",14697,14120113,652,6,1419,1,2,29.5,83.89,1,5,0.21,1,1,1,0,3,8,0
"6156",14697,14120113,652,6,1419,1,2,29.5,83.89,1,6,0.17,1,1,0,0,3,8,0
"6157",14698,14120113,653,6,1419,1,2,30,94.27,1,1,0.19,1,1,1,0,3,8,0
"6158",14698,14120113,653,6,1419,1,2,30,94.27,1,2,0.12,1,1,1,0,3,8,0
"6159",14698,14120113,653,6,1419,1,2,30,94.27,1,3,0.18,1,1,0,0,3,8,0
